,type,name,url,poster,description,review,IMDB,contentRating,genre,datePublished,keywords,duration,actor,director,creator,RottenTomatoes Audience Score,RottenTomatoes Tomato Meter
192,Movie,Reptile,https://www.imdb.comhttps://www.imdb.com/title/tt13274016/,https://m.media-amazon.com/images/M/MV5BMTA0MmNhNzUtZjVhNC00MmM5LWExYzYtZmQ0ZWEwZTIxMGExXkEyXkFqcGdeQXVyODMyNDEyNjM@._V1_.jpg,"Tom Nichols is a hardened New England detective, unflinching in his pursuit of a case where nothing is as it seems and it begins to dismantle the illusions in his own life.","{'author': 'Vancouver77', 'dateCreated': '2023-09-30', 'inLanguage': 'English', 'heading': 'An intelligent mystery', 'reviewBody': 'For those who like murder mysteries like me, this is an excellent movie. My fave shows and movies are BBC mysteries and Nordic Noir - well written and well acted productions. Certainly, for the mystery-affectionado, this is a quality production from top to bottom - acting, writing, story-line, camera work, production. Benicio Del Torro is a pleasure to watch. I feel like the story was somewhat familiar but I appreciate a movie which re-covers a certain theme but in a quality way. For those who enjoy an intelligent mystery / thriller, they will enjoy this movie. For those who want a more shoot &apos;em up, car chase, action-packed show, this will disappoint. Overall, I recommend to anyone who enjoys quality mystery / thriller productions.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 8}}",3.4,R,"['Crime', 'Drama', 'Mystery']",2023-09-29,"detective,agent,pursuit,murder,criminal",PT2H14M,"[{'name': 'Benicio Del Toro', 'url': 'https://www.imdb.com/name/nm0001125/'}, {'name': 'Justin Timberlake', 'url': 'https://www.imdb.com/name/nm0005493/'}, {'name': 'Eric Bogosian', 'url': 'https://www.imdb.com/name/nm0091899/'}]","[{'name': 'Grant Singer', 'url': 'https://www.imdb.com/name/nm3026537/'}]","[{'name': 'Grant Singer', 'url': 'https://www.imdb.com/name/nm3026537/'}, {'name': 'Benjamin Brewer', 'url': 'https://www.imdb.com/name/nm3588247/'}, {'name': 'Benicio Del Toro', 'url': 'https://www.imdb.com/name/nm0001125/'}]",3.6,2.2
601,Movie,Resident Evil: Afterlife,https://www.imdb.comhttps://www.imdb.com/title/tt1220634/,https://m.media-amazon.com/images/M/MV5BZjRlMGQ0NmUtM2U2Ny00MTk3LTg5NjAtN2M3Y2JmZjllNjJlXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_.jpg,"While still out to destroy the evil Umbrella Corporation, Alice joins a group of survivors living in a prison surrounded by the infected who also want to relocate to the mysterious but supposedly unharmed safe haven known only as ...","{'author': 'Xstal', 'dateCreated': '2022-02-12', 'inLanguage': 'English', 'heading': 'Alice&apos;s Afterlife Aggregation...', 'reviewBody': 'A prison breakout&apos;s always fun, especially if you&apos;re on the run, from multi-tongued mutant defiance, or a hooded giant axe wielding giant. Arcadia&apos;s moored just off the shore, if you make it there your safe for sure, just try to avoid the shaded fella, who pulls the strings of Umbrella. If your losing faith with all the confusion, you need to prepare for retribution, where everything you&apos;ve seen before, is repeated, recycled, churned, turned once more.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 5}}",2.9,18+,"['Action', 'Horror', 'Sci-Fi']",2010-09-21,"siege,ship,alaska,female gunfighter,mutation",PT1H36M,"[{'name': 'Milla Jovovich', 'url': 'https://www.imdb.com/name/nm0000170/'}, {'name': 'Ali Larter', 'url': 'https://www.imdb.com/name/nm0005123/'}, {'name': 'Wentworth Miller', 'url': 'https://www.imdb.com/name/nm0589505/'}]","[{'name': 'Paul W.S. Anderson', 'url': 'https://www.imdb.com/name/nm0027271/'}]","[{'name': 'Paul W.S. Anderson', 'url': 'https://www.imdb.com/name/nm0027271/'}]",2.4,1.05
193,Movie,Reviviendo la Navidad,https://www.imdb.comhttps://www.imdb.com/title/tt23808016/,https://m.media-amazon.com/images/M/MV5BNDQ0ZDgyYTAtNDRlZi00ZWI4LTg1ZTgtNTA3MzNhOTIxN2IyXkEyXkFqcGdeQXVyMjAwNzczNTU@._V1_.jpg,"In this heartwarming comedy, a grumpy man is cursed at Christmas time and wakes up a year later, only to find he&apos;s doomed to relive Christmas Eve over and over again.","{'author': 'kosmasp', 'dateCreated': '2022-12-25', 'inLanguage': 'English', 'heading': 'Christmas time', 'reviewBody': 'No pun intended - it seems like this year .. or rather this Christmas there are a lot of Christmas themed movies. While I did enjoy the horror one (Christmas Bloody Christmas) and had a lot of fun with Violent Night (will not replace Die Hard, but definitely an instant classic) ... there are other movies like this one ... not a bad movie. But also quite predictable to say the least.\n\nYou can have fun with this and I would expect you to know what you let yourself into. There are a lot more Christmas themed movies but I will try to avoid them ... seen enough for this (holiday) season. The theme being the same ... well there is another pun for you ... but I&apos;d prefer a punch .... wait that does not mean what I think it means ... does it? All kidding aside, there are worse movies out there ... but also a lot better ones.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 6}}",2.4,TV-MA,"['Comedy', 'Fantasy']",2022-12-20,"christmas,christmas day,remake,birthday,christmas birthday",PT1H40M,"[{'name': 'Mauricio Ochmann', 'url': 'https://www.imdb.com/name/nm0643706/'}, {'name': 'Ana Brenda Contreras', 'url': 'https://www.imdb.com/name/nm2066619/'}, {'name': 'Manu Nna', 'url': 'https://www.imdb.com/name/nm7940047/'}]","[{'name': 'Mark Alazraki', 'url': 'https://www.imdb.com/name/nm4204713/'}]","[{'name': 'Juan Carlos Garzón', 'url': 'https://www.imdb.com/name/nm5176971/'}, {'name': 'Angélica Gudiño', 'url': 'https://www.imdb.com/name/nm7431339/'}, {'name': 'Mark Alazraki', 'url': 'https://www.imdb.com/name/nm4204713/'}]",2.15,3.35
602,Movie,Revolutionary Road,https://www.imdb.comhttps://www.imdb.com/title/tt0959337/,https://m.media-amazon.com/images/M/MV5BMTczNDgzMjczOV5BMl5BanBnXkFtZTcwOTU3MzMwMg@@._V1_.jpg,A young couple living in a Connecticut suburb during the mid-1950s struggle to come to terms with their personal problems while trying to raise their two children.,"{'author': 'Golligow', 'dateCreated': '2008-12-10', 'inLanguage': 'English', 'heading': 'Book 10/10 - Film 8/10', 'reviewBody': 'I went to see this at an advanced screener in Leicester Square last night. Kate Winslett chatted about the film on stage afterward. I went as one of those people who&apos;d read the book and consider that source material to be amongst the best literature I&apos;d ever read. I was wondering if and how the film could match up. My prior concerns were about how accurate the film would be. Well, there&apos;s nothing to worry about there. Mendes has created a near carbon copy of the book, the locations, characters and scenes are all exactly as I &apos;saw&apos; them on the page. Nothing (as far as I could tell) is portrayed out of order, no extra characters are introduced, and no primary characters are dropped or altered. The acting is 100% perfect. The mies-en-scene is perfect. Absolutely nothing could or should have been done differently. So why not 10/10? The problem lies in the fact that Yates&apos; novel is a literary one, much of the essence of the experience of the story is realized by Yates with just the right turn of phrase or choice of word. How does a director set about depicting or capturing this visually? I don&apos;t think he really can, he needs to use cinematic tricks and devices to inject resonance, the same resonance Yates achieves with that turn of phrase. But in being so (probably rightly) concerned about being true to the source material, the film somehow comes up a little flat as a film going experience, a sort of American Beauty without the crucial stylistic bells and whistles. Kate Winslett said afterward that (interestingly) it was she who had brought the book and the project to her husband, not vice versa and that it took some consideration for Sam Mendes to convince himself that he hadn&apos;t already told this story before, and by the final credits, I too was thinking just that, it felt like I&apos;d watched a prequel to American Beauty, but without the pizazz and the rapture and the delight. So, the book, 10/10, the film, 8/10.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 8}}",3.65,D,"['Drama', 'Romance']",2008-12-19,"bleeding to death,unhappiness,sex scene,female nudity,cigarette",PT1H59M,"[{'name': 'Leonardo DiCaprio', 'url': 'https://www.imdb.com/name/nm0000138/'}, {'name': 'Kate Winslet', 'url': 'https://www.imdb.com/name/nm0000701/'}, {'name': 'Christopher Fitzgerald', 'url': 'https://www.imdb.com/name/nm0280199/'}]","[{'name': 'Sam Mendes', 'url': 'https://www.imdb.com/name/nm0005222/'}]","[{'name': 'Justin Haythe', 'url': 'https://www.imdb.com/name/nm1244808/'}, {'name': 'Richard Yates', 'url': 'https://www.imdb.com/name/nm0946817/'}]",3.55,3.35
194,Movie,Ricos de Amor 2,https://www.imdb.comhttps://www.imdb.com/title/tt23144234/,https://m.media-amazon.com/images/M/MV5BOTdiNjYwYzAtZjhhNi00MjhhLWFkN2MtZWIzMDQ0ZDlkMDQyXkEyXkFqcGdeQXVyMTIxNjQzMjY@._V1_.jpg,"When Paula leaves Rio de Janeiro to resume her work as a volunteer doctor in the Amazon, Teto hatches an impulsive plan to follow her and chaos ensues.","{'author': None, 'dateCreated': None, 'inLanguage': None, 'heading': None, 'reviewBody': None, 'reviewRating': {'worstRating': None, 'bestRating': None, 'ratingValue': None}}",2.4,TV-MA,"['Comedy', 'Music', 'Romance']",2023-06-02,"sequel,second part,love,life,couple",PT1H28M,"[{'name': 'Kevin Andrew Rivera', 'url': 'https://www.imdb.com/name/nm8517409/'}, {'name': 'Jaffar Bambirra', 'url': 'https://www.imdb.com/name/nm8939179/'}, {'name': 'Aline Dias', 'url': 'https://www.imdb.com/name/nm5654120/'}]","[{'name': 'Bruno Garotti', 'url': 'https://www.imdb.com/name/nm3061960/'}]","[{'name': 'Bruno Garotti', 'url': 'https://www.imdb.com/name/nm3061960/'}, {'name': 'Sylvio Gonçalves', 'url': 'https://www.imdb.com/name/nm2478571/'}, {'name': 'Maíra Oliveira', 'url': 'https://www.imdb.com/name/nm12107759/'}]",1.75,0.7
603,Movie,Righteous Kill,https://www.imdb.comhttps://www.imdb.com/title/tt1034331/,https://m.media-amazon.com/images/M/MV5BMTYwMjg3MjY3OV5BMl5BanBnXkFtZTcwNTc4MDU3MQ@@._V1_.jpg,Two veteran New York City detectives work on a case of serial executions of criminals who escaped justice.,"{'author': 'bkoganbing', 'dateCreated': '2008-10-08', 'inLanguage': 'English', 'heading': 'The Lack Of Forensic Clues', 'reviewBody': 'When Al Pacino and Robert DeNiro teamed for the first time in Heat the main complaint from fans was that there was not enough screen time for them together. In fact the one scene in that film that had them together was shoe horned into the film. It had to be because in that one the two were on opposite sides of the law.\n\nNo problem on that score here because in Righteous Kill, Pacino and DeNiro play a pair of veteran police detectives who take the job very seriously indeed. What they&apos;re working on now is as the leads in team that is tracking down a serial killer who likes to leave little poetical epitaphs behind for each victim.\n\nThe plot here is borrowed from Magnum Force, but in that film, Hal Holbrook has recruited a personal death squad from among the young officers of the San Francisco PD. and Clint Eastwood as Dirty Harry is trying to solve the case. When these guys do figure it out that it&apos;s a cop doing the killing, it&apos;s one individual however doing it on their own.\n\nThis is not a harmonious team that Lieutenant Brian Dennehy has put together. Carla Gugino is trying to show she&apos;s as tough as the men and a couple of younger detectives, John Leguizamo and Donnie Wahlberg are wanting bad to show up the older Pacino and DeNiro. \n\nRighteous Kill is pure gold when the two acting legends are on the screen together. When the attention is not on them however, the story does drag a bit in spots. In fact the very lack of forensic clues at the crime scenes should have alerted this team as to where to look for the killer. \n\nStill no opportunity to see Al Pacino and Robert DeNiro for the price of one ticket should be missed.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 6}}",3.0,R,"['Crime', 'Mystery', 'Thriller']",2008-09-12,"rear entry sex,rape,woman in a men&apos;s room,murder of a priest,washington heights manhattan",PT1H41M,"[{'name': 'Robert De Niro', 'url': 'https://www.imdb.com/name/nm0000134/'}, {'name': 'Al Pacino', 'url': 'https://www.imdb.com/name/nm0000199/'}, {'name': 'Carla Gugino', 'url': 'https://www.imdb.com/name/nm0001303/'}]","[{'name': 'Jon Avnet', 'url': 'https://www.imdb.com/name/nm0000816/'}]","[{'name': 'Russell Gewirtz', 'url': 'https://www.imdb.com/name/nm1897957/'}]",1.85,0.9
604,Movie,Rim of the World,https://www.imdb.comhttps://www.imdb.com/title/tt8179388/,https://m.media-amazon.com/images/M/MV5BMjAyNTE0MTQzNF5BMl5BanBnXkFtZTgwMjc2MzUwODM@._V1_.jpg,0,"{'author': 'chocolatelovecraft', 'dateCreated': '2019-05-25', 'inLanguage': 'English', 'heading': 'A Fun, Somewhat Mature Movie for the Kids', 'reviewBody': None, 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 7}}",2.6,TV-14,"['Action', 'Adventure', 'Comedy']",2019-05-24,"summer camp,alien,camp counselor,group of four,alien invasion",PT1H38M,"[{'name': 'Jack Gore', 'url': 'https://www.imdb.com/name/nm5375420/'}, {'name': 'Miya Cech', 'url': 'https://www.imdb.com/name/nm7195971/'}, {'name': 'Benjamin Flores Jr.', 'url': 'https://www.imdb.com/name/nm4652001/'}]","[{'name': 'McG', 'url': 'https://www.imdb.com/name/nm0629334/'}]","[{'name': 'Zack Stentz', 'url': 'https://www.imdb.com/name/nm0826714/'}]",2.35,1.35
195,Movie,Rise,https://www.imdb.comhttps://www.imdb.com/title/tt11242162/,https://m.media-amazon.com/images/M/MV5BNzdkNDBmMWYtM2JjMC00Yjk4LWFmNzMtNTJkODg2YTM3MmQ5XkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_.jpg,Based on the real life story about the family that produced the first trio of brothers to become NBA champions in the history of the league.,"{'author': 'Maxax777', 'dateCreated': '2022-06-26', 'inLanguage': 'English', 'heading': 'Enjoyable', 'reviewBody': 'It&apos;s a heart warming true story which is really more about a family than basketball. That said - it picks up steam as you go - but it starts off a little slowly. Nonetheless, very enjoyable - it&apos;s a good heartfelt true story!', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 7}}",3.5,PG,"['Biography', 'Drama', 'Sport']",2022-06-24,"life,basketball,nba,milwaukee bucks,reference to giannis antetokounmpo",PT1H53M,"[{'name': 'Dayo Okeniyi', 'url': 'https://www.imdb.com/name/nm3912883/'}, {'name': 'Yetide Badaki', 'url': 'https://www.imdb.com/name/nm1462340/'}, {'name': 'Uche Agada', 'url': 'https://www.imdb.com/name/nm12619514/'}]","[{'name': 'Akin Omotoso', 'url': 'https://www.imdb.com/name/nm0648473/'}]","[{'name': 'Arash Amel', 'url': 'https://www.imdb.com/name/nm3885069/'}]",4.2,4.55
605,Movie,Room,https://www.imdb.comhttps://www.imdb.com/title/tt3170832/,https://m.media-amazon.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_.jpg,0,"{'author': 'kosmasp', 'dateCreated': '2016-10-28', 'inLanguage': 'English', 'heading': 'Inside out', 'reviewBody': None, 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 9}}",4.05,13+,"['Drama', 'Thriller']",2016-03-01,"escape,kidnapping,mother son relationship,unlawful confinement,locked in a room",PT1H58M,"[{'name': 'Brie Larson', 'url': 'https://www.imdb.com/name/nm0488953/'}, {'name': 'Jacob Tremblay', 'url': 'https://www.imdb.com/name/nm5016878/'}, {'name': 'Sean Bridgers', 'url': 'https://www.imdb.com/name/nm0108703/'}]","[{'name': 'Lenny Abrahamson', 'url': 'https://www.imdb.com/name/nm1049433/'}]","[{'name': 'Emma Donoghue', 'url': 'https://www.imdb.com/name/nm1480980/'}]",4.65,4.65
196,Movie,Royalteen: Princess Margrethe,https://www.imdb.comhttps://www.imdb.com/title/tt22488414/,https://m.media-amazon.com/images/M/MV5BYmE3NGZjMDgtNWM1MC00MDRlLTg2OWEtZWI0MGZkMWE0NDEwXkEyXkFqcGdeQXVyMTUyMzg5NzM2._V1_.jpg,0,"{'author': 'cgvsluis', 'dateCreated': '2023-05-25', 'inLanguage': 'English', 'heading': 'Beautiful Norwegian ski backdrop to this pointless film about a spoiled drug using looser of a royal.', 'reviewBody': None, 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 3}}",2.3,TV-MA,"['Drama', 'Romance']",2023-05-11,"princess,prince,sequel,second part,character name as title",PT1H38M,"[{'name': 'Elli Rhiannon Müller Osborne', 'url': 'https://www.imdb.com/name/nm9602953/'}, {'name': 'Sammy Germain Wadi', 'url': 'https://www.imdb.com/name/nm10434083/'}, {'name': 'Amalie Sporsheim', 'url': 'https://www.imdb.com/name/nm11286658/'}]","[{'name': 'Ingvild Søderlind', 'url': 'https://www.imdb.com/name/nm4193530/'}]","[{'name': 'Randi Fuglehaug', 'url': 'https://www.imdb.com/name/nm12747081/'}, {'name': 'Anne Gunn Halvorsen', 'url': 'https://www.imdb.com/name/nm7520044/'}, {'name': 'Marta Huglen Revheim', 'url': 'https://www.imdb.com/name/nm8457796/'}]",0.0,0.0
197,Movie,"Ruby Gillman, Teenage Kraken",https://www.imdb.comhttps://www.imdb.com/title/tt27155038/,https://m.media-amazon.com/images/M/MV5BNGM5NzBmNTItMTk5Ni00NmQzLTg1NmUtMDkyY2E2MDE1ZGZiXkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_.jpg,0,"{'author': 'lojitsu', 'dateCreated': '2023-06-20', 'inLanguage': 'English', 'heading': 'Prime real estate for the 6-14 age range', 'reviewBody': None, 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 7}}",2.85,PG,"['Animation', 'Action', 'Adventure']",2023-06-30,"mermaid,kraken,teenage girl,fight,cgi animation",PT1H31M,"[{'name': 'Jane Fonda', 'url': 'https://www.imdb.com/name/nm0000404/'}, {'name': 'Lana Condor', 'url': 'https://www.imdb.com/name/nm7093076/'}, {'name': 'Toni Collette', 'url': 'https://www.imdb.com/name/nm0001057/'}]","[{'name': 'Kirk DeMicco', 'url': 'https://www.imdb.com/name/nm0210320/'}, {'name': 'Faryn Pearl', 'url': 'https://www.imdb.com/name/nm7172293/'}]","[{'name': 'Pam Brady', 'url': 'https://www.imdb.com/name/nm0103702/'}, {'name': 'Brian C. Brown', 'url': 'https://www.imdb.com/name/nm7325081/'}, {'name': 'Elliott DiGuiseppi', 'url': 'https://www.imdb.com/name/nm3253620/'}]",4.05,3.3
